-1.94191;-0.530896;-0.0179028
-1.94191;-0.533318;-0.0179028
-1.94191;-0.535741;-0.0179028
-1.94191;-0.538164;-0.0179028
-1.94191;-0.540586;-0.0179028
-1.94191;-0.543009;-0.0179028
-1.94191;-0.545432;-0.0179028
-1.94191;-0.547854;-0.0179028
-1.94191;-0.550277;-0.0179028
-1.94191;-0.5527;-0.0179028
-1.94191;-0.555122;-0.0179028
-1.94191;-0.557545;-0.0179028
-1.94191;-0.559968;-0.0179028
-1.94191;-0.562391;-0.0179028
-1.94191;-0.564813;-0.0179028
-1.94191;-0.567236;-0.0179028
-1.94191;-0.569659;-0.0179028
-1.94191;-0.572081;-0.0179028
-1.94191;-0.574504;-0.0179028
-1.94191;-0.576927;-0.0179028
-1.94191;-0.579349;-0.0179028
-1.94191;-0.581772;-0.0179028
-1.94191;-0.584195;-0.0179028
-1.94191;-0.586617;-0.0179028
-1.94191;-0.58904;-0.0179028
-1.94191;-0.591463;-0.0179028
-1.94191;-0.593886;-0.0179028
-1.94191;-0.596308;-0.0179028
-1.94191;-0.598731;-0.0179028
-1.94191;-0.601154;-0.0179028
-1.94191;-0.603576;-0.0179028
-1.94191;-0.605999;-0.0179028
-1.94191;-0.608422;-0.0179028
-1.94191;-0.610844;-0.0179028
-1.94191;-0.613267;-0.0179028
-1.94191;-0.61569;-0.0179028
-1.94191;-0.618112;-0.0179028
-1.94191;-0.620535;-0.0179028
-1.94191;-0.622958;-0.0179028
-1.94191;-0.62538;-0.0179028
-1.94191;-0.627803;-0.0179028
-1.94191;-0.630226;-0.0179028
-1.94191;-0.632649;-0.0179028
-1.94191;-0.635071;-0.0179027
-1.94191;-0.637494;-0.0179027
-1.94191;-0.639917;-0.0179027
-1.94191;-0.642339;-0.0179027
-1.94191;-0.644762;-0.0179027
-1.94191;-0.647185;-0.0179027
-1.94191;-0.649607;-0.0179027
-1.94191;-0.65203;-0.0179027
-1.94191;-0.654453;-0.0179027
-1.94191;-0.656875;-0.0179027
-1.94191;-0.659298;-0.0179027
-1.94191;-0.661721;-0.0179027
-1.94191;-0.664144;-0.0179027
-1.94191;-0.666566;-0.0179027
-1.94191;-0.668989;-0.0179027
-1.94191;-0.671412;-0.0179027
-1.94191;-0.673834;-0.0179027
-1.94191;-0.676257;-0.0179027
-1.94191;-0.67868;-0.0179027
-1.94191;-0.681102;-0.0179027
-1.94191;-0.683525;-0.0179027
-1.94191;-0.685948;-0.0179027
