4.9395;-0.97574;-0.0720123
4.9415;-0.978218;-0.088015
4.94124;-0.979136;-0.0879617
4.94099;-0.980053;-0.0879084
4.94073;-0.980971;-0.0878552
4.94048;-0.981888;-0.0878019
4.94022;-0.982806;-0.0877486
4.93997;-0.983723;-0.0876953
4.93971;-0.984641;-0.0876421
4.93946;-0.985558;-0.0875888
4.93694;-0.984915;-0.0714796
4.93895;-0.987393;-0.0874822
4.93869;-0.988311;-0.087429
4.93844;-0.989228;-0.0873757
4.93592;-0.988585;-0.0712665
4.93567;-0.989503;-0.0712132
4.93541;-0.99042;-0.0711599
4.93516;-0.991338;-0.0711067
4.9349;-0.992255;-0.0710534
4.93465;-0.993173;-0.0710001
4.93439;-0.99409;-0.0709468
4.93414;-0.995008;-0.0708936
4.93388;-0.995925;-0.0708403
4.93363;-0.996843;-0.070787
4.93337;-0.99776;-0.0707337
4.93312;-0.998678;-0.0706805
4.93286;-0.999595;-0.0706272
4.93261;-1.00051;-0.0705739
4.93235;-1.00143;-0.0705206
4.9321;-1.00235;-0.0704674
4.93184;-1.00327;-0.0704141
4.93159;-1.00418;-0.0703608
4.93133;-1.0051;-0.0703075
4.93108;-1.00602;-0.0702543
4.93082;-1.00694;-0.070201
4.93057;-1.00785;-0.0701477
4.93031;-1.00877;-0.0700944
4.93006;-1.00969;-0.0700412
4.9298;-1.01061;-0.0699879
4.92955;-1.01152;-0.0699346
4.92929;-1.01244;-0.0698813
4.92904;-1.01336;-0.0698281
4.92878;-1.01428;-0.0697748
4.92853;-1.01519;-0.0697215
4.92827;-1.01611;-0.0696682
4.92802;-1.01703;-0.069615
4.92776;-1.01795;-0.0695617
4.92751;-1.01886;-0.0695084
4.92725;-1.01978;-0.0694551
4.927;-1.0207;-0.0694019
4.92674;-1.02162;-0.0693486
4.92649;-1.02253;-0.0692953
4.92623;-1.02345;-0.069242
4.92598;-1.02437;-0.0691888
4.92572;-1.02529;-0.0691355
4.92547;-1.0262;-0.0690822
4.92521;-1.02712;-0.0690289
4.92496;-1.02804;-0.0689757
4.9247;-1.02896;-0.0689224
4.92445;-1.02987;-0.0688691
4.92419;-1.03079;-0.0688158
4.92394;-1.03171;-0.0687626
4.92368;-1.03263;-0.0687093
4.92343;-1.03354;-0.068656
4.92317;-1.03446;-0.0686027
4.92292;-1.03538;-0.0685495
4.92266;-1.0363;-0.0684962
4.92241;-1.03721;-0.0684429
4.92215;-1.03813;-0.0683896
4.92189;-1.03905;-0.0683364
4.92164;-1.03997;-0.0682831
4.92138;-1.04088;-0.0682298
4.92113;-1.0418;-0.0681765
4.92087;-1.04272;-0.0681233
4.92062;-1.04364;-0.06807
4.92036;-1.04455;-0.0680167
4.92011;-1.04547;-0.0679634
4.91985;-1.04639;-0.0679101
4.9196;-1.04731;-0.0678569
4.91934;-1.04822;-0.0678036
4.91909;-1.04914;-0.0677503
4.91883;-1.05006;-0.067697
4.91858;-1.05098;-0.0676438
4.91832;-1.05189;-0.0675905
4.91807;-1.05281;-0.0675372
4.91781;-1.05373;-0.0674839
4.91982;-1.05621;-0.0834866
4.91956;-1.05712;-0.0834333
4.91931;-1.05804;-0.08338
4.91905;-1.05896;-0.0833268
4.91654;-1.05832;-0.0672176
4.91854;-1.06079;-0.0832202
4.91829;-1.06171;-0.0831669
4.91803;-1.06263;-0.0831137
4.91778;-1.06355;-0.0830604
4.91526;-1.0629;-0.0669512
4.91727;-1.06538;-0.0829538
4.91701;-1.0663;-0.0829006
4.91676;-1.06722;-0.0828473
4.9165;-1.06813;-0.082794
4.91399;-1.06749;-0.0666848
4.91599;-1.06997;-0.0826875
4.91574;-1.07089;-0.0826342
4.91548;-1.0718;-0.0825809
4.91523;-1.07272;-0.0825276
4.91271;-1.07208;-0.0664184
4.91472;-1.07456;-0.0824211
4.91446;-1.07547;-0.0823678
4.91421;-1.07639;-0.0823145
4.91395;-1.07731;-0.0822613
4.91144;-1.07667;-0.0661521
4.91344;-1.07914;-0.0821547
4.91319;-1.08006;-0.0821014
4.91293;-1.08098;-0.0820482
4.91268;-1.0819;-0.0819949
4.91016;-1.08125;-0.0658857
4.91217;-1.08373;-0.0818883
4.91191;-1.08465;-0.0818351
4.91166;-1.08557;-0.0817818
4.9114;-1.08648;-0.0817285
4.90889;-1.08584;-0.0656193
4.91089;-1.08832;-0.081622
4.91064;-1.08924;-0.0815687
4.91038;-1.09015;-0.0815154
4.91013;-1.09107;-0.0814621
4.90761;-1.09043;-0.0653529
4.90961;-1.09291;-0.0813556
4.90936;-1.09382;-0.0813023
4.9091;-1.09474;-0.081249
4.90885;-1.09566;-0.0811957
4.90859;-1.09658;-0.0811425
4.90834;-1.09749;-0.0810892
4.90808;-1.09841;-0.0810359
4.90783;-1.09933;-0.0809826
4.90757;-1.10025;-0.0809294
4.90506;-1.0996;-0.0648202
4.90706;-1.10208;-0.0808228
4.90681;-1.103;-0.0807695
4.90655;-1.10392;-0.0807163
4.9063;-1.10483;-0.080663
4.90378;-1.10419;-0.0645538
4.90353;-1.10511;-0.0645005
4.90327;-1.10603;-0.0644473
4.90528;-1.1085;-0.0804499
4.90502;-1.10942;-0.0803966
4.90477;-1.11034;-0.0803433
4.90451;-1.11126;-0.0802901
4.902;-1.11061;-0.0641809
4.904;-1.11309;-0.0801835
4.90375;-1.11401;-0.0801302
4.90349;-1.11493;-0.080077
4.90324;-1.11584;-0.0800237
4.90072;-1.1152;-0.0639145
4.90273;-1.11768;-0.0799171
4.90247;-1.1186;-0.0798639
4.90222;-1.11951;-0.0798106
4.90196;-1.12043;-0.0797573
4.89945;-1.11979;-0.0636481
4.90145;-1.12227;-0.0796508
4.9012;-1.12318;-0.0795975
4.90094;-1.1241;-0.0795442
4.90069;-1.12502;-0.0794909
4.89817;-1.12438;-0.0633817
4.90018;-1.12685;-0.0793844
4.89992;-1.12777;-0.0793311
4.89967;-1.12869;-0.0792778
4.89941;-1.12961;-0.0792246
4.8969;-1.12896;-0.0631154
4.8989;-1.13144;-0.079118
4.89865;-1.13236;-0.0790647
4.89839;-1.13328;-0.0790115
4.89814;-1.13419;-0.0789582
