-1.90626;-0.566768;0.0372979
-1.90626;-0.56905;0.0372979
-1.90626;-0.571333;0.0372979
-1.90854;-0.573615;0.0626741
-1.90854;-0.575898;0.0626741
-1.90854;-0.57818;0.0626741
-1.90854;-0.580463;0.0626741
-1.90854;-0.582746;0.0626741
-1.90854;-0.585028;0.0626741
-1.90854;-0.587311;0.0626741
-1.90854;-0.589593;0.0626741
-1.90854;-0.591876;0.0626741
-1.90626;-0.594158;0.0372979
-1.90626;-0.596441;0.0372979
-1.90626;-0.598723;0.0372979
-1.90626;-0.601006;0.0372979
-1.90626;-0.603289;0.0372979
-1.90626;-0.605571;0.0372979
-1.90626;-0.607854;0.0372979
-1.90626;-0.610136;0.0372979
-1.90626;-0.612419;0.0372979
-1.90626;-0.614701;0.0372979
-1.90626;-0.616984;0.0372979
-1.90626;-0.619267;0.0372979
-1.90626;-0.621549;0.0372979
-1.90626;-0.623832;0.0372979
-1.90626;-0.626114;0.0372979
-1.90626;-0.628397;0.0372979
-1.90626;-0.630679;0.0372979
-1.90626;-0.632962;0.0372979
-1.90626;-0.635244;0.0372979
-1.90626;-0.637527;0.0372979
-1.90626;-0.63981;0.0372979
-1.90626;-0.642092;0.0372979
-1.90626;-0.644375;0.0372979
-1.90626;-0.646657;0.0372979
-1.90626;-0.64894;0.0372979
-1.90626;-0.651222;0.0372979
-1.90626;-0.653505;0.0372979
-1.90626;-0.655787;0.0372979
-1.90626;-0.65807;0.0372979
-1.90626;-0.660353;0.0372979
-1.90626;-0.662635;0.0372979
-1.90626;-0.664918;0.0372979
-1.90626;-0.6672;0.037298
-1.90626;-0.669483;0.037298
-1.90626;-0.671765;0.037298
-1.90626;-0.674048;0.037298
-1.90626;-0.676331;0.037298
-1.90626;-0.678613;0.037298
-1.90626;-0.680896;0.037298
-1.90626;-0.683178;0.037298
-1.90626;-0.685461;0.037298
-1.90626;-0.687743;0.037298
-1.90626;-0.690026;0.037298
-1.90626;-0.692308;0.037298
-1.90626;-0.694591;0.037298
-1.90626;-0.696874;0.037298
-1.90626;-0.699156;0.037298
-1.90626;-0.701439;0.037298
-1.90626;-0.703721;0.037298
-1.90626;-0.706004;0.037298
-1.90626;-0.708286;0.037298
-1.90626;-0.710569;0.037298
-1.90626;-0.712851;0.037298
-1.90626;-0.715134;0.037298
-1.90626;-0.717417;0.037298
-1.90626;-0.719699;0.037298
-1.90626;-0.721982;0.037298
-1.90626;-0.724264;0.037298
-1.90626;-0.726547;0.037298
-1.90626;-0.728829;0.037298
-1.90626;-0.731112;0.037298
-1.90626;-0.733395;0.037298
-1.90626;-0.735677;0.037298
-1.90626;-0.73796;0.037298
-1.90626;-0.740242;0.037298
-1.90626;-0.742525;0.037298
-1.90626;-0.744807;0.037298
-1.90626;-0.74709;0.037298
-1.90626;-0.749372;0.037298
-1.90626;-0.751655;0.037298
-1.90626;-0.753938;0.037298
-1.90626;-0.75622;0.037298
-1.90626;-0.758503;0.037298
-1.90626;-0.760785;0.037298
-1.90626;-0.763068;0.037298
-1.90626;-0.76535;0.037298
-1.90626;-0.767633;0.037298
-1.90626;-0.769915;0.037298
-1.90626;-0.772198;0.037298
-1.90626;-0.774481;0.037298
-1.90397;-0.776763;0.0104809
-1.90397;-0.779046;0.0104809
-1.90397;-0.781328;0.0104809
-1.90397;-0.783611;0.0104809
-1.90397;-0.785893;0.0104809
-1.90397;-0.788176;0.0104809
-1.90397;-0.790459;0.0104809
-1.90397;-0.792741;0.0104809
-1.90397;-0.795024;0.0104809
-1.90397;-0.797306;0.0104809
-1.90397;-0.799589;0.0104809
-1.90397;-0.801871;0.0104809
-1.90397;-0.804154;0.0104809
-1.90397;-0.806436;0.0104809
-1.90397;-0.808719;0.0104809
-1.90397;-0.811002;0.0104809
-1.90397;-0.813284;0.0104809
-1.90397;-0.815567;0.0104809
-1.90397;-0.817849;0.0104809
-1.90397;-0.820132;0.0104809
-1.90397;-0.822414;0.0104809
-1.90397;-0.824697;0.0104809
-1.90397;-0.826979;0.0104809
-1.90397;-0.829262;0.0104809
-1.90397;-0.831545;0.0104809
-1.90397;-0.833827;0.0104809
-1.90397;-0.83611;0.0104809
-1.90397;-0.838392;0.0104809
-1.90397;-0.840675;0.0104809
-1.90397;-0.842957;0.0104809
-1.90397;-0.84524;0.0104809
-1.90397;-0.847523;0.0104809
-1.90397;-0.849805;0.0104809
-1.90397;-0.852088;0.0104809
-1.90397;-0.85437;0.0104809
-1.90397;-0.856653;0.0104809
-1.90397;-0.858935;0.0104809
-1.90397;-0.861218;0.0104809
-1.90397;-0.8635;0.0104809
-1.90397;-0.865783;0.0104809
-1.90397;-0.868066;0.0104809
-1.90397;-0.870348;0.0104809
-1.90397;-0.872631;0.0104809
-1.90397;-0.874913;0.0104809
-1.90397;-0.877196;0.0104809
-1.90397;-0.879478;0.0104809
-1.90397;-0.881761;0.010481
-1.90397;-0.884043;0.010481
-1.90397;-0.886326;0.010481
-1.90397;-0.888609;0.010481
-1.90397;-0.890891;0.010481
-1.90397;-0.893174;0.010481
-1.90397;-0.895456;0.010481
-1.90397;-0.897739;0.010481
-1.90397;-0.900021;0.010481
