-0.150372; -1.20134; 7.77231e-08;
-0.147963; -1.20661; 7.72479e-08;
-0.145577; -1.21187; 7.67793e-08;
-0.143609; -1.21845; 7.61645e-08;
-0.139731; -1.22719; 7.54122e-08;
-0.135914; -1.2359; 7.46781e-08;
-0.132474; -1.24154; 7.42464e-08;
-0.129494; -1.24848; 7.3681e-08;
-0.127285; -1.25369; 7.32646e-08;
-0.124374; -1.26061; 7.27196e-08;
-0.121261; -1.27056; 7.19242e-08;
-0.11657; -1.27959; 7.12817e-08;
-0.113805; -1.28646; 7.07809e-08;
-0.111079; -1.29332; 7.0292e-08;
-0.108391; -1.30016; 6.9815e-08;
-0.105611; -1.30999; 6.91219e-08;
-0.102483; -1.31551; 6.87854e-08;
-0.100465; -1.32358; 6.82395e-08;
-0.0979491; -1.33035; 6.78163e-08;
-0.0949073; -1.33584; 6.75068e-08;
-0.0924577; -1.34258; 6.71046e-08;
-0.0906285; -1.35057; 6.66189e-08;
-0.0876714; -1.35602; 6.63365e-08;
-0.0859152; -1.36104; 6.60609e-08;
-0.08418; -1.36605; 6.57921e-08;
-0.0824658; -1.37105; 6.55302e-08;
-0.0807723; -1.37604; 4.87678e-09;
-0.0790997; -1.38102; 4.62852e-09;
-0.077448; -1.38599; 4.38709e-09;
-0.075817; -1.39095; 4.15253e-09;
-0.0748541; -1.39713; 3.85045e-09;
-0.0720914; -1.40248; 3.6319e-09;
-0.0705289; -1.4074; 3.42024e-09;
-0.0684775; -1.41395; 3.14872e-09;
-0.067144; -1.42169; 2.82657e-09;
-0.063994; -1.42861; 2.58264e-09;
-0.0622858; -1.43791; 2.23981e-09;
-0.0596921; -1.44316; 2.07876e-09;
-0.057838; -1.4496; 1.87481e-09;
-0.0555701; -1.45761; 1.63721e-09;
-0.0545371; -1.46518; 6.18172e-08;
-0.0520557; -1.47036; 6.16955e-08;
-0.0507738; -1.47512; 6.15807e-08;
-0.0502748; -1.48103; 6.14384e-08;
-0.0478585; -1.48617; 6.13399e-08;
-0.04624; -1.49246; 6.12193e-08;
-0.0454449; -1.49987; 6.1086e-08;
-0.0431057; -1.50496; 6.10153e-08;
-0.0415894; -1.51117; 6.09319e-08;
-0.0404744; -1.51582; 6.08775e-08;
-0.0397416; -1.51891; 6.08451e-08;
-0.0386581; -1.52353; 6.08023e-08;
-0.0375933; -1.52814; 6.07664e-08;
-0.0365472; -1.53274; 6.07376e-08;
-0.0355197; -1.53732; 6.07157e-08;
-0.0345109; -1.54188; 6.07008e-08;
-0.0335204; -1.54644; 6.06929e-08;
-0.0334082; -1.55207; 2.94939e-10;
-0.0318388; -1.5596; 3.12792e-10;
-0.02944; -1.566; 3.41042e-10;
-0.0282529; -1.57197; 3.81688e-10;
-0.0282775; -1.57749; 4.34748e-10;
-0.0259742; -1.58382; 5.00207e-10;
-0.0251523; -1.58824; 5.57439e-10;
-0.0250013; -1.59515; 6.68332e-10;
