-0.14875; -1.375; 7.78829e-08;
-0.14875; -1.175; 4.76837e-08;
-0.14875; -0.975; 1.74846e-08;
-0.1425; -1.375; 7.78829e-08;
-0.1425; -1.175; 4.76837e-08;
-0.1425; -0.975; 1.74846e-08;
-0.13625; -1.375; 7.78829e-08;
-0.13625; -1.175; 4.76837e-08;
-0.13625; -0.975; 1.74846e-08;
-0.13125; -1.375; 7.78829e-08;
-0.13125; -1.175; 4.76837e-08;
-0.13125; -0.975; 1.74846e-08;
-0.12625; -1.375; 7.78829e-08;
-0.12625; -1.175; 4.76837e-08;
-0.12625; -0.975; 1.74846e-08;
-0.12125; -1.375; 7.78829e-08;
-0.12125; -1.175; 4.76837e-08;
-0.12125; -0.975; 1.74846e-08;
-0.1175; -1.375; 7.78829e-08;
-0.1175; -1.175; 4.76837e-08;
-0.1175; -0.975; 1.74846e-08;
-0.11375; -1.375; 7.78829e-08;
-0.11375; -1.175; 4.76837e-08;
-0.11375; -0.975; 1.74846e-08;
-0.11; -1.375; 7.78829e-08;
-0.11; -1.175; 4.76837e-08;
-0.11; -0.975; 1.74846e-08;
-0.1075; -1.375; 7.78829e-08;
-0.1075; -1.175; 4.76837e-08;
-0.1075; -0.975; 1.74846e-08;
-0.10375; -1.375; 7.78829e-08;
-0.10375; -1.175; 4.76837e-08;
-0.10375; -0.975; 1.74846e-08;
-0.1; -1.375; 7.78829e-08;
-0.1; -1.175; 4.76837e-08;
-0.1; -0.975; 1.74846e-08;
-0.09625; -1.375; 7.78829e-08;
-0.09625; -1.175; 4.76837e-08;
-0.09625; -0.975; 1.74846e-08;
-0.09; -1.375; 7.78829e-08;
-0.09; -1.175; 4.76837e-08;
-0.09; -0.975; 1.74846e-08;
-0.08625; -1.375; 7.78829e-08;
-0.08625; -1.175; 4.76837e-08;
-0.08625; -0.975; 1.74846e-08;
-0.08; -1.375; 7.78829e-08;
-0.08; -1.175; 4.76837e-08;
-0.08; -0.975; 1.74846e-08;
-0.07625; -1.375; 7.78829e-08;
-0.07625; -1.175; 4.76837e-08;
-0.07625; -0.975; 1.74846e-08;
-0.0725; -1.375; 7.78829e-08;
-0.0725; -1.175; 4.76837e-08;
-0.0725; -0.975; 1.74846e-08;
-0.0675; -1.375; 7.78829e-08;
-0.0675; -1.175; 4.76837e-08;
-0.0675; -0.975; 1.74846e-08;
-0.06; -1.375; 7.78829e-08;
-0.06; -1.175; 4.76837e-08;
-0.06; -0.975; 1.74846e-08;
-0.05375; -1.375; 7.78829e-08;
-0.05375; -1.175; 4.76837e-08;
-0.05375; -0.975; 1.74846e-08;
-0.04875; -1.375; 7.78829e-08;
-0.04875; -1.175; 4.76837e-08;
-0.04875; -0.975; 1.74846e-08;
-0.04375; -1.375; 7.78829e-08;
-0.04375; -1.175; 4.76837e-08;
-0.04375; -0.975; 1.74846e-08;
-0.03875; -1.375; 7.78829e-08;
-0.03875; -1.175; 4.76837e-08;
-0.03875; -0.975; 1.74846e-08;
