-0.1495; -1; 4.76837e-08;
-0.1485; -1; 4.76837e-08;
-0.147; -1; 4.76837e-08;
-0.146; -1; 4.76837e-08;
-0.1445; -1; 4.76837e-08;
-0.143; -1; 4.76837e-08;
-0.1415; -1; 4.76837e-08;
-0.14; -1; 4.76837e-08;
-0.1385; -1; 4.76837e-08;
-0.137; -1; 4.76837e-08;
-0.1355; -1; 4.76837e-08;
-0.134; -1; 4.76837e-08;
-0.1325; -1; 4.76837e-08;
-0.131; -1; 4.76837e-08;
-0.1295; -1; 4.76837e-08;
-0.1285; -1; 4.76837e-08;
-0.127; -1; 4.76837e-08;
-0.1255; -1; 4.76837e-08;
-0.124; -1; 4.76837e-08;
-0.1225; -1; 4.76837e-08;
-0.121; -1; 4.76837e-08;
-0.1195; -1; 4.76837e-08;
-0.118; -1; 4.76837e-08;
-0.1165; -1; 4.76837e-08;
-0.115; -1; 4.76837e-08;
-0.1135; -1; 4.76837e-08;
-0.1115; -1; 4.76837e-08;
-0.11; -1; 4.76837e-08;
-0.1085; -1; 4.76837e-08;
-0.107; -1; 4.76837e-08;
-0.1055; -1; 4.76837e-08;
-0.104; -1; 4.76837e-08;
-0.1025; -1; 4.76837e-08;
-0.101; -1; 4.76837e-08;
-0.0995; -1; 4.76837e-08;
-0.098; -1; 4.76837e-08;
-0.0965; -1; 4.76837e-08;
-0.095; -1; 4.76837e-08;
-0.0935; -1; 4.76837e-08;
-0.092; -1; 4.76837e-08;
-0.0905; -1; 4.76837e-08;
-0.089; -1; 4.76837e-08;
-0.088; -1; 4.76837e-08;
-0.0865; -1; 4.76837e-08;
-0.085; -1; 4.76837e-08;
-0.084; -1; 4.76837e-08;
-0.0825; -1; 4.76837e-08;
-0.081; -1; 4.76837e-08;
-0.0795; -1; 4.76837e-08;
-0.078; -1; 4.76837e-08;
-0.0765; -1; 4.76837e-08;
-0.075; -1; 4.76837e-08;
-0.0735; -1; 4.76837e-08;
-0.072; -1; 4.76837e-08;
-0.0705; -1; 4.76837e-08;
-0.069; -1; 4.76837e-08;
-0.0675; -1; 4.76837e-08;
-0.066; -1; 4.76837e-08;
-0.0645; -1; 4.76837e-08;
-0.063; -1; 4.76837e-08;
-0.061; -1; 4.76837e-08;
-0.06; -1; 4.76837e-08;
-0.0585; -1; 4.76837e-08;
-0.057; -1; 4.76837e-08;
-0.0555; -1; 4.76837e-08;
-0.054; -1; 4.76837e-08;
-0.0525; -1; 4.76837e-08;
-0.051; -1; 4.76837e-08;
-0.0495; -1; 4.76837e-08;
-0.048; -1; 4.76837e-08;
-0.046; -1; 4.76837e-08;
-0.045; -1; 4.76837e-08;
-0.0435; -1; 4.76837e-08;
-0.0415; -1; 4.76837e-08;
-0.04; -1; 4.76837e-08;
-0.0385; -1; 4.76837e-08;
-0.037; -1; 4.76837e-08;
-0.036; -1; 4.76837e-08;
-0.0345; -1; 4.76837e-08;
-0.033; -1; 4.76837e-08;
-0.0315; -1; 4.76837e-08;
-0.03; -1; 4.76837e-08;
-0.0285; -1; 4.76837e-08;
-0.027; -1; 4.76837e-08;
-0.026; -1; 4.76837e-08;
-0.0245; -1; 4.76837e-08;
-0.023; -1; 4.76837e-08;
-0.0215; -1; 4.76837e-08;
-0.02; -1; 4.76837e-08;
-0.0185; -1; 4.76837e-08;
-0.017; -1; 4.76837e-08;
-0.015; -1; 4.76837e-08;
-0.013; -1; 4.76837e-08;
-0.0115; -1; 4.76837e-08;
-0.01; -1; 4.76837e-08;
-0.00800004; -1; 4.76837e-08;
-0.00650003; -1; 4.76837e-08;
-0.00500002; -1; 4.76837e-08;
-0.00350001; -1; 4.76837e-08;
-0.002; -1; 4.76837e-08;
-0.00100001; -1; 4.76837e-08;
0.0005; -1; 4.76837e-08;
0.00200001; -1; 4.76837e-08;
0.00349996; -1; 4.76837e-08;
0.00499997; -1; 4.76837e-08;
0.00649998; -1; 4.76837e-08;
0.00799999; -1; 4.76837e-08;
0.0095; -1; 4.76837e-08;
0.0115; -1; 4.76837e-08;
0.013; -1; 4.76837e-08;
0.0145; -1; 4.76837e-08;
0.016; -1; 4.76837e-08;
0.0175; -1; 4.76837e-08;
0.0185; -1; 4.76837e-08;
0.02; -1; 4.76837e-08;
0.0215; -1; 4.76837e-08;
0.023; -1; 4.76837e-08;
0.0245; -1; 4.76837e-08;
0.026; -1; 4.76837e-08;
0.0275; -1; 4.76837e-08;
0.0285; -1; 4.76837e-08;
0.03; -1; 4.76837e-08;
0.0315; -1; 4.76837e-08;
0.0335; -1; 4.76837e-08;
0.035; -1; 4.76837e-08;
0.0365; -1; 4.76837e-08;
0.038; -1; 4.76837e-08;
0.0395; -1; 4.76837e-08;
0.041; -1; 4.76837e-08;
0.0425; -1; 4.76837e-08;
0.0445; -1; 4.76837e-08;
0.046; -1; 4.76837e-08;
0.0475; -1; 4.76837e-08;
0.049; -1; 4.76837e-08;
0.0505; -1; 4.76837e-08;
0.0525; -1; 4.76837e-08;
0.054; -1; 4.76837e-08;
0.0555; -1; 4.76837e-08;
0.0575; -1; 4.76837e-08;
0.059; -1; 4.76837e-08;
0.0605; -1; 4.76837e-08;
0.0615; -1; 4.76837e-08;
0.063; -1; 4.76837e-08;
0.0645; -1; 4.76837e-08;
0.066; -1; 4.76837e-08;
0.0675; -1; 4.76837e-08;
0.069; -1; 4.76837e-08;
0.0705; -1; 4.76837e-08;
0.072; -1; 4.76837e-08;
0.0735; -1; 4.76837e-08;
0.075; -1; 4.76837e-08;
0.0765; -1; 4.76837e-08;
0.0785; -1; 4.76837e-08;
0.08; -1; 4.76837e-08;
0.0815; -1; 4.76837e-08;
0.083; -1; 4.76837e-08;
0.0845; -1; 4.76837e-08;
0.0865; -1; 4.76837e-08;
0.088; -1; 4.76837e-08;
0.0895; -1; 4.76837e-08;
0.091; -1; 4.76837e-08;
0.0925; -1; 4.76837e-08;
0.094; -1; 4.76837e-08;
0.095; -1; 4.76837e-08;
0.0965; -1; 4.76837e-08;
0.0985; -1; 4.76837e-08;
0.0995; -1; 4.76837e-08;
0.101; -1; 4.76837e-08;
0.1025; -1; 4.76837e-08;
0.104; -1; 4.76837e-08;
0.1055; -1; 4.76837e-08;
0.1065; -1; 4.76837e-08;
0.108; -1; 4.76837e-08;
0.1095; -1; 4.76837e-08;
0.111; -1; 4.76837e-08;
0.1125; -1; 4.76837e-08;
0.1135; -1; 4.76837e-08;
0.115; -1; 4.76837e-08;
0.1165; -1; 4.76837e-08;
0.118; -1; 4.76837e-08;
0.119; -1; 4.76837e-08;
0.1205; -1; 4.76837e-08;
0.122; -1; 4.76837e-08;
0.1235; -1; 4.76837e-08;
0.125; -1; 4.76837e-08;
0.1265; -1; 4.76837e-08;
0.1285; -1; 4.76837e-08;
0.13; -1; 4.76837e-08;
0.132; -1; 4.76837e-08;
