0.15;15.515151
0.16;16.253968
0.17;17.181208
0.18;18.028169
0.19;19.393939
0.2;20.15748
0.21;20.983606
0.22;21.880341
0.23;22.45114
0.24;23.925233
0.25;25.098039
0.26;26.122449
0.27;27.234042
0.28;27.826086
0.29;28.764045
0.3;29.425287
0.31;30.47619
0.32;31.219512
0.33;32
0.34;33.246753
0.35;34.1333333
0.36;35.068493
0.37;36.056338
0.38;37.101449
0.39;38.208955
0.4;39.384615
0.45;43.289836
0.5;47.4074
0.55;53.3333333
0.6;56.888888
0.7;65.641025
0.8;77.575757
0.9;85.333333
1;94.814814
1.1;102.4
